formulation,axis,slice_direction,coordinate_m,x_m,y_m,u_parallel_m_s,u_tangential_m_s,u_x_m_s,u_y_m_s
darcy_taylor_hood_p2p1,x,tangential,0.0005473664,0.00036505,0.0005473664,9.101429545094453e-10,-1.0664030273203978e-09,9.101429545094453e-10,-1.0664030273203978e-09
darcy_taylor_hood_p2p1,x,tangential,0.0005497653,0.00036505,0.0005497653,1.0637442030218585e-09,-9.948378633473545e-10,1.0637442030218585e-09,-9.948378633473545e-10
darcy_taylor_hood_p2p1,x,tangential,0.0005521642,0.00036505,0.0005521642,1.0373403218584418e-09,-5.383214214891701e-10,1.0373403218584418e-09,-5.383214214891701e-10
darcy_taylor_hood_p2p1,x,tangential,0.0005545631,0.00036505,0.0005545631,0.00047698829690776825,-5.659103140161093e-06,0.00047698829690776825,-5.659103140161093e-06
darcy_taylor_hood_p2p1,x,tangential,0.000556962,0.00036505,0.000556962,0.000930608024393212,-4.7365549692441763e-05,0.000930608024393212,-4.7365549692441763e-05
darcy_taylor_hood_p2p1,x,tangential,0.0005593609,0.00036505,0.0005593609,0.0011637543219711177,-0.00012823006484118842,0.0011637543219711177,-0.00012823006484118842
darcy_taylor_hood_p2p1,x,tangential,0.0005617598000000001,0.00036505,0.0005617598000000001,0.0011764271896414853,-0.0002482526485864011,0.0011764271896414853,-0.0002482526485864011
darcy_taylor_hood_p2p1,x,tangential,0.0005641587000000001,0.00036505,0.0005641587000000001,0.0011759109429386766,-0.0003413159023885625,0.0011759109429386766,-0.0003413159023885625
darcy_taylor_hood_p2p1,x,tangential,0.0005665576000000001,0.00036505,0.0005665576000000001,0.0013945972229740056,-0.00037544581601231335,0.0013945972229740056,-0.00037544581601231335
darcy_taylor_hood_p2p1,x,tangential,0.0005689565000000001,0.00036505,0.0005689565000000001,0.0015613334996545565,-0.00045557324763061824,0.0015613334996545565,-0.00045557324763061824
darcy_taylor_hood_p2p1,x,tangential,0.0005713554000000001,0.00036505,0.0005713554000000001,0.0016761197729803293,-0.0005816981972434772,0.0016761197729803293,-0.0005816981972434772
darcy_taylor_hood_p2p1,x,tangential,0.0005737543,0.00036505,0.0005737543,0.0017393987136458617,-0.0007403250219649282,0.0017393987136458617,-0.0007403250219649282
darcy_taylor_hood_p2p1,x,tangential,0.0005761532,0.00036505,0.0005761532,0.0017682501541154167,-0.0006479356803805895,0.0017682501541154167,-0.0006479356803805895
darcy_taylor_hood_p2p1,x,tangential,0.0005785521,0.00036505,0.0005785521,0.0017600704413314502,-0.0006013339035724689,0.0017600704413314502,-0.0006013339035724689
darcy_taylor_hood_p2p1,x,tangential,0.000580951,0.00036505,0.000580951,0.0017148595752939635,-0.0006005196915405662,0.0017148595752939635,-0.0006005196915405662
darcy_taylor_hood_p2p1,x,tangential,0.0005833499,0.00036505,0.0005833499,0.0016326175560029555,-0.0006454930442848816,0.0016326175560029555,-0.0006454930442848816
darcy_taylor_hood_p2p1,x,tangential,0.0005857488,0.00036505,0.0005857488,0.0016055568354618735,-0.0006586805382092455,0.0016055568354618735,-0.0006586805382092455
darcy_taylor_hood_p2p1,x,tangential,0.0005881477,0.00036505,0.0005881477,0.0016031738385563269,-0.0006416370803481576,0.0016031738385563269,-0.0006416370803481576
darcy_taylor_hood_p2p1,x,tangential,0.0005905466,0.00036505,0.0005905466,0.0015889605278928288,-0.0006207481972129313,0.0015889605278928288,-0.0006207481972129313
darcy_taylor_hood_p2p1,x,tangential,0.0005929455000000001,0.00036505,0.0005929455000000001,0.0015629169034713794,-0.0005960138888035663,0.0015629169034713794,-0.0005960138888035663
darcy_taylor_hood_p2p1,x,tangential,0.0005953444000000001,0.00036505,0.0005953444000000001,0.001532464774289141,-0.0005760323484508211,0.001532464774289141,-0.0005760323484508211
darcy_taylor_hood_p2p1,x,tangential,0.0005977433000000001,0.00036505,0.0005977433000000001,0.0015181294211565135,-0.0005636895383034554,0.0015181294211565135,-0.0005636895383034554
darcy_taylor_hood_p2p1,x,tangential,0.0006001422000000001,0.00036505,0.0006001422000000001,0.0015127842415285945,-0.0005406199150522708,0.0015127842415285945,-0.0005406199150522708
darcy_taylor_hood_p2p1,x,tangential,0.0006025411000000001,0.00036505,0.0006025411000000001,0.0015164292354053843,-0.0005068234786972676,0.0015164292354053843,-0.0005068234786972676
darcy_taylor_hood_p2p1,x,tangential,0.00060494,0.00036505,0.00060494,0.0015290644027868819,-0.00046230022923844915,0.0015290644027868819,-0.00046230022923844915
darcy_taylor_hood_p2p1,x,tangential,0.0006073389,0.00036505,0.0006073389,0.0015389205063071748,-0.0004384770619048174,0.0015389205063071748,-0.0004384770619048174
darcy_taylor_hood_p2p1,x,tangential,0.0006097378,0.00036505,0.0006097378,0.0015250351078580466,-0.0004105857674080546,0.0015250351078580466,-0.0004105857674080546
darcy_taylor_hood_p2p1,x,tangential,0.0006121367,0.00036505,0.0006121367,0.0014874082074394963,-0.0003786263457481614,0.0014874082074394963,-0.0003786263457481614
darcy_taylor_hood_p2p1,x,tangential,0.0006145356,0.00036505,0.0006145356,0.0014260398050515235,-0.0003425987969251376,0.0014260398050515235,-0.0003425987969251376
darcy_taylor_hood_p2p1,x,tangential,0.0006169345,0.00036505,0.0006169345,0.001426286324777552,-0.0003104716077111277,0.001426286324777552,-0.0003104716077111277
darcy_taylor_hood_p2p1,x,tangential,0.0006193334,0.00036505,0.0006193334,0.0014139295226670335,-0.00027864272334749763,0.0014139295226670335,-0.00027864272334749763
darcy_taylor_hood_p2p1,x,tangential,0.0006217323,0.00036505,0.0006217323,0.0013362069733747922,-0.00024288682578068859,0.0013362069733747922,-0.00024288682578068859
darcy_taylor_hood_p2p1,x,tangential,0.0006241312000000001,0.00036505,0.0006241312000000001,0.0011931186769008279,-0.00020320391501070067,0.0011931186769008279,-0.00020320391501070067
darcy_taylor_hood_p2p1,x,tangential,0.0006265301000000001,0.00036505,0.0006265301000000001,0.001231563220002422,-0.00015027109711969602,0.001231563220002422,-0.00015027109711969602
darcy_taylor_hood_p2p1,x,tangential,0.0006289290000000001,0.00036505,0.0006289290000000001,0.001546222020359872,-8.61930296487526e-05,0.001546222020359872,-8.61930296487526e-05
darcy_taylor_hood_p2p1,x,tangential,0.0006313279000000001,0.00036505,0.0006313279000000001,0.001453950319133585,-3.979450997562863e-05,0.001453950319133585,-3.979450997562863e-05
darcy_taylor_hood_p2p1,x,tangential,0.0006337268000000001,0.00036505,0.0006337268000000001,0.0009547481163235617,-1.1075538100324107e-05,0.0009547481163235617,-1.1075538100324107e-05
darcy_taylor_hood_p2p1,x,tangential,0.0006361257,0.00036505,0.0006361257,4.861541192985206e-05,-3.611402283910291e-08,4.861541192985206e-05,-3.611402283910291e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006385246,0.00036505,0.0006385246,-7.415191904510909e-09,3.260634493351769e-08,-7.415191904510909e-09,3.260634493351769e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006409235,0.00036505,0.0006409235,-3.3565723447916797e-09,2.5756556139138503e-08,-3.3565723447916797e-09,2.5756556139138503e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006433224,0.00036505,0.0006433224,-6.898944773843178e-10,2.2812045176382935e-08,-6.898944773843178e-10,2.2812045176382935e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006457213,0.00036505,0.0006457213,5.84841697711147e-10,2.3772812045250995e-08,5.84841697711147e-10,2.3772812045250995e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006481202,0.00036505,0.0006481202,2.7462251725460003e-07,-1.8794784872219232e-07,2.7462251725460003e-07,-1.8794784872219232e-07
darcy_taylor_hood_p2p1,x,tangential,0.0006505191,0.00036505,0.0006505191,4.3840817780376515e-07,-2.862591153764124e-07,4.3840817780376515e-07,-2.862591153764124e-07
darcy_taylor_hood_p2p1,x,tangential,0.000652918,0.00036505,0.000652918,2.4635014380390025e-07,-7.142273557148911e-08,2.4635014380390025e-07,-7.142273557148911e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006553169000000001,0.00036505,0.0006553169000000001,-3.0155158474499435e-07,4.565612906925775e-07,-3.0155158474499435e-07,4.565612906925775e-07
darcy_taylor_hood_p2p1,x,tangential,0.0006577158000000001,0.00036505,0.0006577158000000001,-7.687773715486758e-07,9.198411776535721e-07,-7.687773715486758e-07,9.198411776535721e-07
darcy_taylor_hood_p2p1,x,tangential,0.0006601147000000001,0.00036505,0.0006601147000000001,-2.608328156845136e-07,5.048032125157938e-07,-2.608328156845136e-07,5.048032125157938e-07
darcy_taylor_hood_p2p1,x,tangential,0.0006625136000000001,0.00036505,0.0006625136000000001,4.070206108923674e-08,2.1116357696380774e-07,4.070206108923674e-08,2.1116357696380774e-07
darcy_taylor_hood_p2p1,x,tangential,0.0006649125000000001,0.00036505,0.0006649125000000001,1.3582725877259527e-07,3.892227099759433e-08,1.3582725877259527e-07,3.892227099759433e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006673114,0.00036505,0.0006673114,2.454277736553269e-08,-1.1920705382807966e-08,2.454277736553269e-08,-1.1920705382807966e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006697103,0.00036505,0.0006697103,1.4434019120706782e-08,-2.1988205590773466e-08,1.4434019120706782e-08,-2.1988205590773466e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006721092,0.00036505,0.0006721092,2.0293645967434587e-08,-2.7900703547560496e-08,2.0293645967434587e-08,-2.7900703547560496e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006745081,0.00036505,0.0006745081,2.1604365360695286e-08,-2.69600577315466e-08,2.1604365360695286e-08,-2.69600577315466e-08
darcy_taylor_hood_p2p1,x,tangential,0.000676907,0.00036505,0.000676907,1.8366177300512606e-08,-1.9166268142756045e-08,1.8366177300512606e-08,-1.9166268142756045e-08
darcy_taylor_hood_p2p1,x,tangential,0.0006793059,0.00036505,0.0006793059,7.911689106702157e-06,-5.109026073377752e-06,7.911689106702157e-06,-5.109026073377752e-06
darcy_taylor_hood_p2p1,x,tangential,0.0006817048,0.00036505,0.0006817048,1.6099914819819042e-05,-1.0392137674654508e-05,1.6099914819819042e-05,-1.0392137674654508e-05
darcy_taylor_hood_p2p1,x,tangential,0.0006841037000000001,0.00036505,0.0006841037000000001,1.690017602688956e-05,-1.0906835564327506e-05,1.690017602688956e-05,-1.0906835564327506e-05
darcy_taylor_hood_p2p1,x,tangential,0.0006865026000000001,0.00036505,0.0006865026000000001,1.031247272791372e-05,-6.653119742396749e-06,1.031247272791372e-05,-6.653119742396749e-06
darcy_taylor_hood_p2p1,x,tangential,0.0006889015000000001,0.00036505,0.0006889015000000001,2.864862885548262e-09,2.5039986099427486e-09,2.864862885548262e-09,2.5039986099427486e-09
darcy_taylor_hood_p2p1,x,tangential,0.0006913004000000001,0.00036505,0.0006913004000000001,8.438386864204968e-10,4.166396594707925e-09,8.438386864204968e-10,4.166396594707925e-09
darcy_taylor_hood_p2p1,x,tangential,0.0006936993000000001,0.00036505,0.0006936993000000001,-4.695368288697099e-12,5.103460817914305e-09,-4.695368288697099e-12,5.103460817914305e-09
darcy_taylor_hood_p2p1,x,tangential,0.0006960982000000001,0.00036505,0.0006960982000000001,3.1926072142067887e-10,5.315191279561891e-09,3.1926072142067887e-10,5.315191279561891e-09
darcy_taylor_hood_p2p1,x,tangential,0.0006984971,0.00036505,0.0006984971,1.8157069555485315e-09,4.801587979650721e-09,1.8157069555485315e-09,4.801587979650721e-09
darcy_taylor_hood_p2p1,x,tangential,0.000700896,0.00036505,0.000700896,6.594631518295243e-10,1.9565732722904072e-08,6.594631518295243e-10,1.9565732722904072e-08
darcy_taylor_hood_p2p1,x,tangential,0.0007032949,0.00036505,0.0007032949,1.9213023650446955e-09,2.8021389809733625e-08,1.9213023650446955e-09,2.8021389809733625e-08
darcy_taylor_hood_p2p1,x,tangential,0.0007056938,0.00036505,0.0007056938,6.30193440624472e-09,2.7211100492762453e-08,6.30193440624472e-09,2.7211100492762453e-08
darcy_taylor_hood_p2p1,x,tangential,0.0007080927,0.00036505,0.0007080927,1.3801359275429584e-08,1.7134864771990573e-08,1.3801359275429584e-08,1.7134864771990573e-08
darcy_taylor_hood_p2p1,x,tangential,0.0007104916,0.00036505,0.0007104916,6.402765043810493e-08,-2.808773752881784e-08,6.402765043810493e-08,-2.808773752881784e-08
darcy_taylor_hood_p2p1,x,tangential,0.0007128905,0.00036505,0.0007128905,1.151532106476569e-07,-7.227802452055135e-08,1.151532106476569e-07,-7.227802452055135e-08
darcy_taylor_hood_p2p1,x,tangential,0.0007152894000000001,0.00036505,0.0007152894000000001,1.1876217725492332e-07,-8.101965535732488e-08,1.1876217725492332e-07,-8.101965535732488e-08
darcy_taylor_hood_p2p1,x,tangential,0.0007176883000000001,0.00036505,0.0007176883000000001,7.485455025990413e-08,-5.431263003913839e-08,7.485455025990413e-08,-5.431263003913839e-08
darcy_taylor_hood_p2p1,x,tangential,0.0007200872000000001,0.00036505,0.0007200872000000001,1.99775479557091e-09,-4.4455675680985505e-09,1.99775479557091e-09,-4.4455675680985505e-09
darcy_taylor_hood_p2p1,x,tangential,0.0007224861000000001,0.00036505,0.0007224861000000001,-8.792453912812736e-10,3.227147517036044e-10,-8.792453912812736e-10,3.227147517036044e-10
darcy_taylor_hood_p2p1,x,tangential,0.000724885,0.00036505,0.000724885,-1.3524133687305997e-09,2.757474777384935e-09,-1.3524133687305997e-09,2.757474777384935e-09
darcy_taylor_hood_p2p1,y,flux,5.215e-06,0.00036505,5.215e-06,1.1981337194428388e-07,-7.479686555774732e-08,-7.479686555774732e-08,1.1981337194428388e-07
darcy_taylor_hood_p2p1,y,flux,7.6139e-06,0.00036505,7.6139e-06,9.961718715065327e-08,-6.034005748784372e-08,-6.034005748784372e-08,9.961718715065327e-08
darcy_taylor_hood_p2p1,y,flux,1.00128e-05,0.00036505,1.00128e-05,5.995418933438044e-08,-1.4929467652055857e-08,-1.4929467652055857e-08,5.995418933438044e-08
darcy_taylor_hood_p2p1,y,flux,1.24117e-05,0.00036505,1.24117e-05,2.800124879830302e-08,5.757928520087917e-09,5.757928520087917e-09,2.800124879830302e-08
darcy_taylor_hood_p2p1,y,flux,1.48106e-05,0.00036505,1.48106e-05,1.332402287975295e-08,1.361873541955027e-08,1.361873541955027e-08,1.332402287975295e-08
darcy_taylor_hood_p2p1,y,flux,1.72095e-05,0.00036505,1.72095e-05,1.3155453890673552e-08,1.7321192745707413e-08,1.7321192745707413e-08,1.3155453890673552e-08
darcy_taylor_hood_p2p1,y,flux,1.96084e-05,0.00036505,1.96084e-05,2.749554183106483e-08,1.686530049855935e-08,1.686530049855935e-08,2.749554183106483e-08
darcy_taylor_hood_p2p1,y,flux,2.20073e-05,0.00036505,2.20073e-05,3.4460686278066234e-05,3.6422321007686976e-05,3.6422321007686976e-05,3.4460686278066234e-05
darcy_taylor_hood_p2p1,y,flux,2.44062e-05,0.00036505,2.44062e-05,8.906002368227252e-05,9.502213390684954e-05,9.502213390684954e-05,8.906002368227252e-05
darcy_taylor_hood_p2p1,y,flux,2.6805100000000002e-05,0.00036505,2.6805100000000002e-05,0.00012015924956788257,0.00012991214741946039,0.00012991214741946039,0.00012015924956788257
darcy_taylor_hood_p2p1,y,flux,2.9204e-05,0.00036505,2.9204e-05,0.0001277583639348963,0.00014109236154551946,0.00014109236154551946,0.0001277583639348963
darcy_taylor_hood_p2p1,y,flux,3.1602899999999995e-05,0.00036505,3.1602899999999995e-05,0.00011807908157056689,0.00013413002413936286,0.00013413002413936286,0.00011807908157056689
darcy_taylor_hood_p2p1,y,flux,3.4001800000000004e-05,0.00036505,3.4001800000000004e-05,0.00013392141974797694,0.00014926556410027115,0.00014926556410027115,0.00013392141974797694
darcy_taylor_hood_p2p1,y,flux,3.64007e-05,0.00036505,3.64007e-05,0.00013961007486901382,0.00015607068116193422,0.00015607068116193422,0.00013961007486901382
darcy_taylor_hood_p2p1,y,flux,3.8799599999999994e-05,0.00036505,3.8799599999999994e-05,0.00013514504693367766,0.00015454537532435218,0.00015454537532435218,0.00013514504693367766
darcy_taylor_hood_p2p1,y,flux,4.11985e-05,0.00036505,4.11985e-05,0.00012052633594196835,0.000144689646587525,0.000144689646587525,0.00012052633594196835
darcy_taylor_hood_p2p1,y,flux,4.35974e-05,0.00036505,4.35974e-05,0.00013624117554233663,0.0001563835720969157,0.0001563835720969157,0.00013624117554233663
darcy_taylor_hood_p2p1,y,flux,4.5996300000000005e-05,0.00036505,4.5996300000000005e-05,0.00013588876603645025,0.00014974850274577684,0.00014974850274577684,0.00013588876603645025
darcy_taylor_hood_p2p1,y,flux,4.83952e-05,0.00036505,4.83952e-05,0.00010612996828659523,0.00011425288132547425,0.00011425288132547425,0.00010612996828659523
darcy_taylor_hood_p2p1,y,flux,5.0794099999999995e-05,0.00036505,5.0794099999999995e-05,4.696478229277164e-05,4.989670783600805e-05,4.989670783600805e-05,4.696478229277164e-05
darcy_taylor_hood_p2p1,y,flux,5.3193000000000004e-05,0.00036505,5.3193000000000004e-05,4.452811886008258e-07,6.163042971053922e-07,6.163042971053922e-07,4.452811886008258e-07
darcy_taylor_hood_p2p1,y,flux,5.55919e-05,0.00036505,5.55919e-05,2.9898344244837704e-07,3.503126077911701e-07,3.503126077911701e-07,2.9898344244837704e-07
darcy_taylor_hood_p2p1,y,flux,5.7990799999999994e-05,0.00036505,5.7990799999999994e-05,1.7500170386696668e-07,1.5880774273373058e-07,1.5880774273373058e-07,1.7500170386696668e-07
darcy_taylor_hood_p2p1,y,flux,6.03897e-05,0.00036505,6.03897e-05,7.333597285658733e-08,4.17897019330665e-08,4.17897019330665e-08,7.333597285658733e-08
darcy_taylor_hood_p2p1,y,flux,6.27886e-05,0.00036505,6.27886e-05,3.2573918963810625e-13,-8.638789241275828e-14,-8.638789241275828e-14,3.2573918963810625e-13
darcy_taylor_hood_p2p1,y,flux,6.51875e-05,0.00036505,6.51875e-05,2.402870948767703e-13,-3.746020243360237e-14,-3.746020243360237e-14,2.402870948767703e-13
darcy_taylor_hood_p2p1,y,flux,6.75864e-05,0.00036505,6.75864e-05,1.8739932047510185e-13,-1.3637769819704516e-14,-1.3637769819704516e-14,1.8739932047510185e-13
darcy_taylor_hood_p2p1,y,flux,6.99853e-05,0.00036505,6.99853e-05,1.6707586645538e-13,-1.4920594572250128e-14,-1.4920594572250128e-14,1.6707586645538e-13
darcy_taylor_hood_p2p1,y,flux,7.238419999999999e-05,0.00036505,7.238419999999999e-05,1.7931673279046298e-13,-4.130867669172148e-14,-4.130867669172148e-14,1.7931673279046298e-13
darcy_taylor_hood_p2p1,y,flux,7.47831e-05,0.00036505,7.47831e-05,-2.993060062838858e-07,3.108634020310074e-07,3.108634020310074e-07,-2.993060062838858e-07
darcy_taylor_hood_p2p1,y,flux,7.7182e-05,0.00036505,7.7182e-05,-4.1850438194954575e-07,4.361185405107779e-07,4.361185405107779e-07,-4.1850438194954575e-07
darcy_taylor_hood_p2p1,y,flux,7.95809e-05,0.00036505,7.95809e-05,-2.0909566402758387e-07,2.2175012544108623e-07,2.2175012544108623e-07,-2.0909566402758387e-07
darcy_taylor_hood_p2p1,y,flux,8.19798e-05,0.00036505,8.19798e-05,3.28920147481997e-07,-3.3224184317806504e-07,-3.3224184317806504e-07,3.28920147481997e-07
darcy_taylor_hood_p2p1,y,flux,8.437869999999999e-05,0.00036505,8.437869999999999e-05,1.361677136013167e-06,-9.562659678972032e-08,-9.562659678972032e-08,1.361677136013167e-06
darcy_taylor_hood_p2p1,y,flux,8.67776e-05,0.00036505,8.67776e-05,2.1978229842116277e-06,1.1987998818566596e-06,1.1987998818566596e-06,2.1978229842116277e-06
darcy_taylor_hood_p2p1,y,flux,8.91765e-05,0.00036505,8.91765e-05,2.2360804448362594e-06,1.6350937318619296e-06,1.6350937318619296e-06,2.2360804448362594e-06
darcy_taylor_hood_p2p1,y,flux,9.15754e-05,0.00036505,9.15754e-05,1.4764495178870596e-06,1.2132549532260937e-06,1.2132549532260937e-06,1.4764495178870596e-06
darcy_taylor_hood_p2p1,y,flux,9.39743e-05,0.00036505,9.39743e-05,2.630645727875211e-09,6.58297130145795e-09,6.58297130145795e-09,2.630645727875211e-09
darcy_taylor_hood_p2p1,y,flux,9.63732e-05,0.00036505,9.63732e-05,-8.440179578408535e-09,2.951566777853598e-09,2.951566777853598e-09,-8.440179578408535e-09
darcy_taylor_hood_p2p1,y,flux,9.87721e-05,0.00036505,9.87721e-05,-1.3881546148981319e-08,9.770761719027563e-10,9.770761719027563e-10,-1.3881546148981319e-08
darcy_taylor_hood_p2p1,y,flux,0.000101171,0.00036505,0.000101171,-1.3693453983843033e-08,6.594994836055248e-10,6.594994836055248e-10,-1.3693453983843033e-08
darcy_taylor_hood_p2p1,y,flux,0.00010356989999999999,0.00036505,0.00010356989999999999,-7.87590308299404e-09,1.998836712961407e-09,1.998836712961407e-09,-7.87590308299404e-09
darcy_taylor_hood_p2p1,y,flux,0.0001059688,0.00036505,0.0001059688,-7.946621672885425e-09,1.4722694422862967e-09,1.4722694422862967e-09,-7.946621672885425e-09
darcy_taylor_hood_p2p1,y,flux,0.0001083677,0.00036505,0.0001083677,-1.017595480749878e-08,5.930476000999787e-10,5.930476000999787e-10,-1.017595480749878e-08
darcy_taylor_hood_p2p1,y,flux,0.00011076659999999999,0.00036505,0.00011076659999999999,-1.0018318702364517e-08,8.183440384988385e-10,8.183440384988385e-10,-1.0018318702364517e-08
darcy_taylor_hood_p2p1,y,flux,0.0001131655,0.00036505,0.0001131655,-7.473713357482623e-09,2.1481587574828853e-09,2.1481587574828853e-09,-7.473713357482623e-09
darcy_taylor_hood_p2p1,y,flux,0.0001155644,0.00036505,0.0001155644,-1.3633540834365221e-10,4.74663073863535e-09,4.74663073863535e-09,-1.3633540834365221e-10
darcy_taylor_hood_p2p1,y,flux,0.0001179633,0.00036505,0.0001179633,1.1605355246232466e-08,1.3195003672700005e-08,1.3195003672700005e-08,1.1605355246232466e-08
darcy_taylor_hood_p2p1,y,flux,0.0001203622,0.00036505,0.0001203622,2.2033926728709863e-08,2.9332753460429904e-08,2.9332753460429904e-08,2.2033926728709863e-08
darcy_taylor_hood_p2p1,y,flux,0.0001227611,0.00036505,0.0001227611,3.1149379039088627e-08,5.31598801018251e-08,5.31598801018251e-08,3.1149379039088627e-08
darcy_taylor_hood_p2p1,y,flux,0.00012516,0.00036505,0.00012516,3.8951712177368776e-08,8.467638359688578e-08,8.467638359688578e-08,3.8951712177368776e-08
darcy_taylor_hood_p2p1,y,flux,0.0001275589,0.00036505,0.0001275589,4.528596415898546e-05,5.192929404198839e-05,5.192929404198839e-05,4.528596415898546e-05
darcy_taylor_hood_p2p1,y,flux,0.00012995780000000002,0.00036505,0.00012995780000000002,6.969829441580364e-05,8.129508393716839e-05,8.129508393716839e-05,6.969829441580364e-05
darcy_taylor_hood_p2p1,y,flux,0.0001323567,0.00036505,0.0001323567,7.327594248263158e-05,8.818204606913655e-05,8.818204606913655e-05,7.327594248263158e-05
darcy_taylor_hood_p2p1,y,flux,0.0001347556,0.00036505,0.0001347556,5.601890835946936e-05,7.259018043789293e-05,7.259018043789293e-05,5.601890835946936e-05
darcy_taylor_hood_p2p1,y,flux,0.00013715450000000002,0.00036505,0.00013715450000000002,4.59535200037627e-05,6.0493792024128355e-05,6.0493792024128355e-05,4.59535200037627e-05
darcy_taylor_hood_p2p1,y,flux,0.0001395534,0.00036505,0.0001395534,4.2044400622365474e-05,5.2906877206733546e-05,5.2906877206733546e-05,4.2044400622365474e-05
darcy_taylor_hood_p2p1,y,flux,0.0001419523,0.00036505,0.0001419523,3.187966504225282e-05,3.874180779317409e-05,3.874180779317409e-05,3.187966504225282e-05
darcy_taylor_hood_p2p1,y,flux,0.00014435120000000001,0.00036505,0.00014435120000000001,1.5459313263424748e-05,1.799858378345007e-05,1.799858378345007e-05,1.5459313263424748e-05
darcy_taylor_hood_p2p1,y,flux,0.00014675010000000002,0.00036505,0.00014675010000000002,2.425258151676185e-07,-2.034175709439397e-07,-2.034175709439397e-07,2.425258151676185e-07
darcy_taylor_hood_p2p1,y,flux,0.000149149,0.00036505,0.000149149,-1.3426313007944699e-08,5.806915395319258e-08,5.806915395319258e-08,-1.3426313007944699e-08
darcy_taylor_hood_p2p1,y,flux,0.0001515479,0.00036505,0.0001515479,-1.3575407086117864e-07,1.7734073219431784e-07,1.7734073219431784e-07,-1.3575407086117864e-07
darcy_taylor_hood_p2p1,y,flux,0.00015394680000000002,0.00036505,0.00015394680000000002,-1.244574583920777e-07,1.5439716377943396e-07,1.5439716377943396e-07,-1.244574583920777e-07
darcy_taylor_hood_p2p1,y,flux,0.0001563457,0.00036505,0.0001563457,2.0463524399353202e-08,-1.0761551291458822e-08,-1.0761551291458822e-08,2.0463524399353202e-08
darcy_taylor_hood_p2p1,y,flux,0.0001587446,0.00036505,0.0001587446,1.7259947320209887e-08,-9.245826679721363e-09,-9.245826679721363e-09,1.7259947320209887e-08
darcy_taylor_hood_p2p1,y,flux,0.00016114350000000002,0.00036505,0.00016114350000000002,1.4280369718891768e-08,-7.530540369491723e-09,-7.530540369491723e-09,1.4280369718891768e-08
darcy_taylor_hood_p2p1,y,flux,0.0001635424,0.00036505,0.0001635424,2.1651703343174114e-08,-1.6803366489835444e-08,-1.6803366489835444e-08,2.1651703343174114e-08
darcy_taylor_hood_p2p1,y,flux,0.0001659413,0.00036505,0.0001659413,3.9373948193057095e-08,-3.706430504075274e-08,-3.706430504075274e-08,3.9373948193057095e-08
darcy_taylor_hood_p2p1,y,flux,0.00016834020000000002,0.00036505,0.00016834020000000002,-6.109792512098841e-08,-5.9177953771790754e-06,-5.9177953771790754e-06,-6.109792512098841e-08
darcy_taylor_hood_p2p1,y,flux,0.0001707391,0.00036505,0.0001707391,-1.6542747942219868e-07,-1.140844395840984e-05,-1.140844395840984e-05,-1.6542747942219868e-07
darcy_taylor_hood_p2p1,y,flux,0.000173138,0.00036505,0.000173138,-1.743340978216683e-07,-1.1736383692016118e-05,-1.1736383692016118e-05,-1.743340978216683e-07
darcy_taylor_hood_p2p1,y,flux,0.00017553690000000002,0.00036505,0.00017553690000000002,-8.781778031939522e-08,-6.901614577997815e-06,-6.901614577997815e-06,-8.781778031939522e-08
darcy_taylor_hood_p2p1,y,flux,0.00017793580000000003,0.00036505,0.00017793580000000003,3.73848834265213e-08,-9.076792456332577e-09,-9.076792456332577e-09,3.73848834265213e-08
darcy_taylor_hood_p2p1,y,flux,0.0001803347,0.00036505,0.0001803347,3.836462839430206e-08,-7.3054348270605854e-09,-7.3054348270605854e-09,3.836462839430206e-08
darcy_taylor_hood_p2p1,y,flux,0.00018273360000000002,0.00036505,0.00018273360000000002,4.1352120878673675e-08,-7.744530360837419e-09,-7.744530360837419e-09,4.1352120878673675e-08
darcy_taylor_hood_p2p1,y,flux,0.00018513250000000002,0.00036505,0.00018513250000000002,4.634736087963614e-08,-1.039407905766311e-08,-1.039407905766311e-08,4.634736087963614e-08
darcy_taylor_hood_p2p1,y,flux,0.0001875314,0.00036505,0.0001875314,5.335034839718938e-08,-1.52540809175376e-08,-1.52540809175376e-08,5.335034839718938e-08
darcy_taylor_hood_p2p1,y,flux,0.0001899303,0.00036505,0.0001899303,0.0001839340426671392,0.0012124670788723386,0.0012124670788723386,0.0001839340426671392
darcy_taylor_hood_p2p1,y,flux,0.00019232920000000002,0.00036505,0.00019232920000000002,0.0003761288785218236,0.0018547106850897233,0.0018547106850897233,0.0003761288785218236
darcy_taylor_hood_p2p1,y,flux,0.0001947281,0.00036505,0.0001947281,0.0005587081122386541,0.0017800716697688364,0.0017800716697688364,0.0005587081122386541
