case,match_status,reference_pore_pair,native_full_pore_pair,min_native_overlap_fraction,min_reference_overlap_fraction,native_throat_index,native_radius_vx,native_area_vx2,native_shape_factor,native_shape_factor_raw,native_length_vx,native_core_length_vx,native_pore1_length_vx,native_pore2_length_vx,native_equivalent_conductance_mu1,reference_throat_index,reference_radius_vx,reference_area_vx2,reference_shape_factor,reference_shape_factor_raw,reference_length_vx,reference_core_length_vx,reference_pore1_length_vx,reference_pore2_length_vx,reference_equivalent_conductance_mu1,radius_vx_rel_diff,radius_vx_signed_ratio,area_vx2_rel_diff,area_vx2_signed_ratio,shape_factor_rel_diff,shape_factor_signed_ratio,length_vx_rel_diff,length_vx_signed_ratio,core_length_vx_rel_diff,core_length_vx_signed_ratio,pore1_length_vx_rel_diff,pore1_length_vx_signed_ratio,pore2_length_vx_rel_diff,pore2_length_vx_signed_ratio,equivalent_conductance_mu1_rel_diff,equivalent_conductance_mu1_signed_ratio
phi038_b18,matched,12-15,15-19,0.8217821782178217,0.912087912087912,44.0,0.5,3.0,0.020833333333333332,0.020833333333333332,11.112959894902653,3.6672767653178764,2.6967063039938175,4.748976825590961,2.0344990791114654e-16,32.0,0.49384695,0.97553924009721,0.0625,0.0625,13.9556605,4.6053685,3.9049270000000003,5.445365,5.2618133765129454e-17,0.012306099999999986,1.012459426954039,0.67482025330093,3.0752222736843033,0.6666666666666667,0.3333333333333333,0.2036951676416424,0.7963048323583576,0.20369526014739614,0.7963047398526039,0.3094092913916656,0.6905907086083344,0.1278864087915207,0.8721135912084793,0.7413705697615278,3.8665359896510574
phi038_b18,matched,12-35,15-38,0.8235294117647058,0.7559523809523809,45.0,0.5,4.0,0.015625,0.015625,15.416232445478688,5.087356707007965,5.381743460069424,4.9471322784012965,2.02731228460958e-16,129.0,0.49646625,1.9718298991124998,0.03125,0.03125,14.9727845,4.941019000000001,5.0580050000000005,4.9737605,1.0278839677169882e-16,0.007067500000000004,1.0071178050874556,0.5070425252218751,2.0285725466483484,0.5,0.5,0.02876500124443464,1.0296169323400526,0.028764978639374775,1.02961690837618,0.06015494095388317,1.0640051680592295,0.005353740213004523,0.9946462597869955,0.4929819270961809,1.9723162810997057
phi038_b18,matched,17-18,17-21,0.5517241379310345,0.6700507614213198,46.0,0.5,1.0,0.0625,0.0625,12.019742572696131,3.9665150489897223,4.940776434934088,3.11245108877232,6.541457424764071e-17,123.0,0.49758030000000003,2.214477868723939,0.02795085,0.02795085,12.163362500000002,4.0139095000000005,3.4146465000000004,4.7348065,1.3644331729663104e-16,0.004839399999999938,1.0048629336812571,0.5484262840810256,0.45157371591897444,0.5527864,2.2360679549995797,0.011807584235351883,0.9881924157646481,0.011807553461351874,0.9881924465386481,0.30888463686466056,1.446936435421379,0.3426445011486067,0.6573554988513933,0.5205732640945114,0.47942673590548857
phi038_b18,matched,18-24,17-27,0.5517241379310345,0.8352941176470589,47.0,0.5,2.565427085709572,0.02436241526728604,0.02436241526728604,8.527634148561393,2.814119269025259,3.3713784851303767,2.342136394405757,2.252720785030686e-16,140.0,0.5007425000000001,4.967912268027237,0.01261813,0.01261813,8.4130775,2.7763155,3.4142005,2.2225615,3.777013797657245e-16,0.0014827980449034987,0.9985172019550965,0.48360056552924885,0.5163994344707512,0.4820657204319277,1.930746890964512,0.013433579181011067,1.0136164974780506,0.013433605832333313,1.0136165248601101,0.012542325756681088,0.9874576742433189,0.051053770690453505,1.0538004884930101,0.4035709410360181,0.5964290589639819
phi038_b18,matched,14-16,18-20,0.4022556390977443,0.622356495468278,48.0,0.5,1.0,0.0625,0.0625,15.550031808737721,5.131510496883448,7.557056496414461,2.8614648154398123,5.1396544844853685e-17,60.0,0.49830399999999997,0.9932275056639999,0.0625,0.0625,17.3443365,5.72363,8.20429,3.4164165000000004,4.476731090953669e-17,0.0033920000000000616,1.0034035448240433,0.006772494336000134,1.0068186737654556,0.0,1.0,0.1034519072702654,0.8965480927297346,0.10345174358170467,0.8965482564182954,0.07888964231951082,0.9211103576804892,0.16243677682747054,0.8375632231725295,0.12898209316069967,1.1480820223647783
phi038_b18,matched,14-21,18-24,0.7638190954773869,0.5170068027210885,49.0,0.5,4.0,0.015625,0.015625,10.276687994576076,3.391307038210105,3.176690381513439,3.7086905748525316,2.808457961845459e-16,109.0,0.49973000000000006,5.093513413682993,0.01225726,0.01225726,9.509400500000002,3.1381020000000004,2.7633575,3.607941,3.437542575045995e-16,0.0005399999999998739,1.000540291757549,0.21468745144469953,0.7853125485553005,0.21553535999999995,1.2747547167964128,0.07466291620228618,1.0806872625226032,0.07466296485609383,1.0806873193446562,0.13011431139742322,1.1495763329621442,0.027165807666911623,1.0279243964500893,0.18300416633883257,0.8169958336611675
phi038_b18,matched,14-27,18-30,0.6071428571428571,0.3695652173913043,50.0,0.5,3.0,0.020833333333333332,0.020833333333333332,12.03303540945943,3.970901685121611,4.810030746263478,3.2521029780743413,1.8814847290040794e-16,101.0,0.500038,3.990713607414322,0.01566374,0.01566374,12.051646499999999,3.977044,5.2320850000000005,2.8425175,2.2974280143894787e-16,7.599422443890764e-05,0.9999240057755611,0.24825474962013844,0.7517452503798616,0.24814048,1.3300356960300244,0.0015442778329557505,0.9984557221670443,0.0015444422738065732,0.9984555577261934,0.08066655142959692,0.9193334485704031,0.12594480581819337,1.1440925088673477,0.1810473637390256,0.8189526362609744
phi038_b18,matched,14-37,18-41,0.8442622950819673,0.622356495468278,51.0,0.5,1.0,0.0625,0.0625,15.993061785416273,5.2777103891873685,6.237851125988822,4.477500270240082,4.992261450131834e-17,102.0,0.49761275,1.4007415964739383,0.04419417,0.04419417,15.1826945,5.01029,6.56386,3.6085445000000003,7.487115793982809e-17,0.004774500000000015,1.0047974052111808,0.2860924509436415,0.7139075490563584,0.29289328000000003,1.4142136847462008,0.050669927765503255,1.0533744050119873,0.050669773342478526,1.053374233664592,0.04966724976022919,0.9503327502397708,0.19407162876474568,1.2408050587266088,0.33321968198435253,0.6667803180156474
phi038_b18,matched,15-26,19-29,0.8217821782178217,0.5454545454545454,52.0,0.5,6.0,0.010416666666666666,0.010416666666666666,13.185520637976783,4.351221810532337,4.947132278401297,3.8871665490431475,3.028588402570144e-16,141.0,0.49778100000000003,2.9734315632810504,0.02083333,0.02083333,13.723509500000002,4.5287585,5.231625,3.963126,1.4783306904431564e-16,0.004437999999999942,1.004457783643811,0.5044280727864916,2.0178705553859344,0.4999999199999872,0.5000000800000127,0.039201988530938044,0.960798011469062,0.03920206596745296,0.9607979340325471,0.054379417790591404,0.9456205822094086,0.01916654957648392,0.9808334504235161,0.5118746775928337,2.048654216643686
phi038_b18,native_only,15-32,19-34,0.8217821782178217,0.4444444444444444,53.0,0.5,1.0,0.0625,0.0625,12.624283715598985,4.166013626147665,3.963773454676742,4.494496634774578,6.224580573855837e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,native_only,16-19,20-22,0.4022556390977443,0.8261904761904761,54.0,0.5,2.0,0.03125,0.03125,10.860461154179857,3.583952180879352,2.8973375139945294,4.379171459305974,1.4714613325589506e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,matched,16-20,20-23,0.4022556390977443,0.8492063492063492,55.0,0.5,1.0,0.0625,0.0625,11.073429384702882,3.6542316969519506,3.9558549859670036,3.4633427017839282,7.129108613065503e-17,62.0,0.49454870000000006,0.9783136666867601,0.0625,0.0625,11.3933235,3.7597965,3.6700040000000005,3.963523,6.656780977692212e-17,0.010902599999999874,1.0110227769277322,0.02168633331323988,1.022167055466663,0.0,1.0,0.02807733101733812,0.9719226689826619,0.02807726509880245,0.9719227349011975,0.07226022869418385,1.0778884671425435,0.12619588639098894,0.873804113609011,0.06625339309709172,1.070954360216466
phi038_b18,native_only,16-26,20-29,0.4022556390977443,0.5454545454545454,56.0,0.5,4.0,0.015625,0.015625,16.695830290368974,5.509623995821761,4.477495257395591,6.708711037151622,1.7586776789115145e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,matched,16-27,20-30,0.4022556390977443,0.3695652173913043,57.0,0.5,2.5936052688094637,0.024097730194961094,0.024097730194961094,8.525990745360996,2.8135769459691287,3.2451939510605516,2.467219848331316,2.3475316384842326e-16,51.0,0.49766795,2.426693522777534,0.02551552,0.02551552,9.4809835,3.1287245,3.0697710000000002,3.2824880000000003,1.9097933208882656e-16,0.004664099999999949,1.0046859557662895,0.06435510755595701,1.068781551714403,0.05556578133774684,0.9444342186622532,0.10072718243197074,0.8992728175680292,0.10072716662361018,0.8992728333763899,0.05405623013786956,1.05714528903314,0.24836896636596517,0.7516310336340348,0.18646748372627187,1.2292071675024867
phi038_b18,native_only,16-28,20-31,0.4022556390977443,0.7903225806451613,58.0,0.5,4.0,0.015625,0.015625,21.52560805727384,7.103450658900368,6.6825640124131995,7.739593385960272,1.3428202531323476e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,native_only,16-33,20-36,0.4022556390977443,0.4201954397394137,59.0,0.5,1.8861512922287553,0.033136260202195865,0.033136260202195865,18.46912654816655,6.094811760894961,8.940925952606923,3.433388834664667,8.022160711421797e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,matched,16-37,20-41,0.4022556390977443,0.6682926829268293,60.0,0.5,6.0,0.010416666666666666,0.010416666666666666,12.766617042528113,4.212983624034276,5.215695032303941,3.3379383861898937,2.9824736209270524e-16,64.0,0.5012325000000001,1.6853787634553772,0.0372667,0.0372667,13.165183,4.3445105,4.6894735,4.1311990000000005,1.0156748386619426e-16,0.002458938716065061,0.9975410612839349,0.7191035394241038,3.560030617508643,0.7204832553817037,0.2795167446182964,0.030274243622127245,0.9697257563778727,0.03027426817491268,0.9697257318250874,0.1008919288886206,1.1122133502415443,0.1920170424639691,0.8079829575360309,0.6594521971509553,2.936445314384459
phi038_b18,matched,16-40,20-44,0.4022556390977443,0.8492063492063492,61.0,0.5,1.0,0.0625,0.0625,19.46830163423266,6.424539539296776,6.916276005192389,6.127486089743494,4.069565371430128e-17,151.0,0.4932046,0.9730031098446398,0.0625,0.0625,19.9862,6.595445000000001,8.28672,5.104035,3.7370278266165805e-17,0.013590800000000014,1.0137780547869992,0.02699689015536022,1.0277459443677122,0.0,1.0,0.02591279811906919,0.9740872018809308,0.025912650428170397,0.9740873495718296,0.16537833965762233,0.8346216603423777,0.16702626081136274,1.2005180391089587,0.08171328249156169,1.0889844979063532
phi038_b18,native_only,16-43,20-47,0.4022556390977443,0.5187319884726225,62.0,0.5,1.0,0.0625,0.0625,21.938432163862977,7.239682614074782,12.446502918089081,2.2522466316991143,3.637399786375086e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,matched,16-55,20-49,0.4022556390977443,0.6585735963581184,63.0,0.5,5.0,0.0125,0.0125,21.474016132261504,7.086425323646296,8.642748097104299,5.744842711510909,1.701544136202664e-16,66.0,0.4970331,1.7115565934162251,0.03608439,0.03608439,28.493330000000004,9.402800000000001,6.83218,12.25835,5.0317014557905165e-17,0.005933799999999989,1.005969220158577,0.657688681316755,2.9213173664448466,0.6535898209724482,0.34641017902755183,0.24634936905368726,0.7536506309463127,0.24634945722058377,0.7536505427794162,0.20948986095185612,1.265005912769321,0.5313526933469097,0.4686473066530903,0.7042861628602968,3.381647641762441
phi038_b18,native_only,16-46,20-50,0.4022556390977443,0.8492063492063492,64.0,0.5,1.0,0.0625,0.0625,23.378173718920447,7.714797327243748,12.783139981240918,2.8802364104357823,3.3673042320807227e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,matched,17-24,21-27,0.8160919540229885,0.6700507614213198,65.0,0.5,2.0,0.03125,0.03125,9.029656968599241,2.979786799637748,3.4360027488347566,2.613867420126736,1.7549477311397857e-16,21.0,0.49610335,0.9844741355248899,0.0625,0.0625,8.0763015,2.6651795000000003,2.9944115,2.4167105,9.445333831878135e-17,0.007793300000000003,1.0078545125728338,0.507762932237555,2.031541437026849,0.5,0.5,0.10558047464201004,1.1180435708844254,0.105580472964037,1.1180435687869232,0.12851888694923555,1.1474717983265683,0.07542728395810391,1.0815806941405417,0.4617883105986481,1.8580049814828272
phi038_b18,matched,17-30,21-33,0.8461538461538461,0.6700507614213198,66.0,0.5,5.0,0.0125,0.0125,9.16515138991168,3.0244999586708547,3.0703257156204127,3.0703257156204127,3.780491061948446e-16,114.0,0.49551920000000005,0.9821571102745601,0.0625,0.0625,9.340507500000001,3.0823675,2.8421935,3.4159465,8.031544412925576e-17,0.008961599999999903,1.0090426364911793,0.803568577945088,5.090835211285351,0.8,0.2,0.01877372402819883,0.9812262759718011,0.01877373198658025,0.9812262680134197,0.07430228475753575,1.0802662505633105,0.10117862922606877,0.8988213707739312,0.7875528792075451,4.707053671849598
phi038_b18,matched,19-27,22-30,0.6071428571428571,0.3695652173913043,67.0,0.5,5.0,0.0125,0.0125,12.01688402553287,3.9655717284258474,4.885954040921794,3.165358256185229,2.838081188887367e-16,44.0,0.4955857,1.3893528605950174,0.04419417,0.04419417,10.163402500000002,3.3539230000000004,4.1291495000000005,2.68033,1.1027038947298271e-16,0.008828599999999964,1.0089072384453386,0.7221294278809965,3.5987977869485603,0.7171572630507598,0.28284273694924017,0.1542397780984391,1.1823682104032451,0.15423973396861082,1.1823681487099873,0.15489391316071674,1.1832833955083955,0.15323012971358468,1.1809584104141015,0.6114614694436814,2.5737473155318127
phi038_b18,matched,19-28,22-31,0.4745762711864407,0.7903225806451613,68.0,0.5,4.0,0.015625,0.015625,14.81990088122937,4.890567290805691,6.607579267780298,3.321754322643383,1.9505974117046764e-16,148.0,0.49866165,3.9786150588915596,0.015625,0.015625,13.4065715,4.424169,6.86434,2.1180625,1.9933323154870182e-16,0.0026766999999999763,1.0026838839521748,0.00534623527711009,1.0053749711374185,0.0,1.0,0.09536699283997704,1.105420642498298,0.09536691002749807,1.1054205413052014,0.03740501376967087,0.9625949862303291,0.3623662997706314,1.5682985382364225,0.021438925888230875,0.9785610741117692
phi038_b18,matched,19-27,22-35,0.4887218045112781,0.4710144927536231,69.0,0.5,1.9063644068539063,0.03278491760300142,0.03278491760300142,11.59240469064323,3.825493547912266,4.666019693486088,3.100891449244878,1.3212425313792668e-16,44.0,0.4955857,1.3893528605950174,0.04419417,0.04419417,10.163402500000002,3.3539230000000004,4.1291495000000005,2.68033,1.1027038947298271e-16,0.008828599999999964,1.0089072384453386,0.2712028951023685,1.3721240017006684,0.25816193396094045,0.7418380660390596,0.12327055764337164,1.1406027352201418,0.1232705118976404,1.1406026757061105,0.1150595644153785,1.130019558140505,0.1356259824404018,1.1569065933093603,0.16540387662309333,1.1981843337036402
phi038_b18,native_only,19-37,22-41,0.8675,0.6682926829268293,70.0,0.5,4.0,0.015625,0.015625,14.902642658133894,4.9178720771841835,7.1045341705139275,2.8802364104357823,1.9114547664124578e-16,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,matched,19-40,22-44,0.8530805687203792,0.8261904761904761,71.0,0.5,1.0,0.0625,0.0625,18.366600265340757,6.060978087562448,5.605622177778307,6.700000000000001,4.3146648711084464e-17,152.0,0.49617079999999997,0.9847418510905599,0.0625,0.0625,18.096415,5.971815,6.320505000000001,5.804095,4.2703539340796994e-17,0.007658400000000065,1.0077175037305703,0.015258148909440106,1.0154945673249718,0.0,1.0,0.01471068469054767,1.0149303199192081,0.014711006420798148,1.0149306513283562,0.11310533291591314,0.8868946670840868,0.1337171641791046,1.1543573976649246,0.01026984443808342,1.0103764085396112
phi038_b18,matched,19-44,22-48,0.8339100346020761,0.7927631578947368,72.0,0.5,2.0,0.03125,0.03125,18.994244088261706,6.268100549126363,7.732049649349129,4.994093889786215,8.351914615390785e-17,90.0,0.49675160000000007,1.3958976495234554,0.04419417,0.04419417,17.791345,5.871145,6.35543,5.56477,6.332738879163119e-17,0.006496799999999858,1.0065392844230394,0.3020511752382723,1.4327698027737052,0.2928931576268996,0.7071068423731004,0.0633296635903025,1.0676114755945492,0.06332948012164376,1.0676112664780655,0.17804071517634532,1.2166052728688899,0.10255160774188068,0.8974483922581193,0.24176201855641088,1.3188471488807862
phi038_b18,native_only,19-51,22-56,0.8675,0.8261904761904761,73.0,0.5,1.0,0.0625,0.0625,21.457890892131037,7.081103994403241,8.041119380409672,6.335667517318125,3.702079883180185e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,matched,20-40,23-44,0.8530805687203792,0.9662447257383966,74.0,0.5,5.0,0.0125,0.0125,20.036677680209063,6.6121036344689905,6.375225155239618,7.049348890500457,1.5375717279737167e-16,147.0,0.4919532,0.9680718039609598,0.0625,0.0625,18.30996,6.042285000000001,6.865415,5.40226,4.1242169113508236e-17,0.01609360000000004,1.0163568404474248,0.8063856392078079,5.164906135621361,0.8,0.2,0.08617784384057858,1.0943048308248113,0.08617811606861654,1.0943051568188178,0.0713998854782095,0.9286001145217905,0.23365120893931585,1.3048888595699681,0.7317707631899615,3.728154364873376
phi038_b18,matched,21-27,24-30,0.6071428571428571,0.3695652173913043,75.0,0.5,3.0,0.020833333333333332,0.020833333333333332,10.25809368489987,3.3851709160169565,3.9942453329759298,2.8786774359069844,2.238561910066817e-16,145.0,0.49911955,3.98592520307524,0.015625,0.015625,10.289894,3.395665,4.130954,2.763275,2.6962275962574716e-16,0.0017608999999999542,1.0017640062385855,0.2473516568536144,0.7526483431463856,0.24999999999999994,1.3333333333333333,0.0030904414661734702,0.9969095585338266,0.003090435594513485,0.9969095644054865,0.033093727750071834,0.9669062722499282,0.0400886999243194,1.0417629211377746,0.16974297230171603,0.830257027698284
phi038_b18,matched,21-28,24-31,0.4745762711864407,0.5170068027210885,76.0,0.5,3.0,0.020833333333333332,0.020833333333333332,7.475325052207105,2.4668572672283444,3.1809268743559644,1.8275409106227964,3.0926050177815784e-16,35.0,0.501831,1.6483247539697088,0.0381955,0.0381955,6.904114000000001,2.2783575000000003,2.5075845,2.118172,1.9084859643942618e-16,0.0036486386851350893,0.9963513613148649,0.4505584153434304,1.820029695468088,0.45456052850903034,0.5454394714909697,0.0764128714427546,1.0827348812906485,0.07641292008764433,1.082734938317777,0.21168118631846716,1.2685223067681126,0.1372084464232383,0.8627915535767617,0.38288725737007373,1.6204494428981282
phi038_b18,matched,21-29,24-32,0.6391184573002755,0.5170068027210885,77.0,0.5,2.0,0.03125,0.03125,10.881703054960129,3.590962008136842,3.9193625616929086,3.371378485130378,1.4767112969442766e-16,149.0,0.49795735,1.9836921793521802,0.03125,0.03125,10.832373000000002,3.5746830000000003,4.494435500000001,2.7632545,1.4095787253936822e-16,0.004085299999999958,1.0041020581381115,0.008153910323909885,1.0082209431571916,0.0,1.0,0.00453330280296895,1.0045539472246872,0.004533327865890763,1.0045539725163999,0.12795220630201323,0.8720477936979868,0.18037843802246983,1.2200752717964916,0.04546086407648556,1.0476259823883516
phi038_b18,matched,22-33,25-36,0.8860759493670886,0.4201954397394137,78.0,0.5,1.0,0.0625,0.0625,12.211818896973098,4.029900236001121,6.033724794022346,2.14819386694963,6.538558356322391e-17,67.0,0.49897585,2.2269170605117776,0.02795085,0.02795085,12.6651875,4.179512,4.8772565000000005,3.608419,1.31674293651876e-16,0.002048300000000003,1.0020525041442387,0.5509487004557837,0.44905129954421635,0.5527864,2.2360679549995797,0.03579643830988703,0.964203561690113,0.03579646714709242,0.9642035328529076,0.191667391785596,1.2371145118208045,0.4046717227268702,0.5953282772731299,0.5034293957475705,0.49657060425242955
phi038_b18,matched,22-31,25-39,0.8860759493670886,0.7,79.0,0.5,5.0,0.0125,0.0125,12.440436815133909,4.10534414899419,3.35,4.985092666139719,3.2241067174561747e-16,65.0,0.49979840000000003,3.3139506338011273,0.01884446,0.01884446,11.3971845,3.7610710000000003,4.493589500000001,3.142524,2.1877284478250926e-16,0.00040319999999993694,1.0004033626358146,0.3372098732397745,1.508773229450603,0.3366750758578383,0.6633249241421617,0.08385978166496394,1.0915359679519014,0.083859753652696,1.0915359345766644,0.2544935401865258,0.7455064598134742,0.3696157302461019,1.5863339997211539,0.321446639473766,1.4737234507607133
phi038_b18,matched,24-29,27-32,0.6391184573002755,0.8352941176470589,80.0,0.5,1.0,0.0625,0.0625,11.32769363056183,3.738138898085403,3.1766903815134397,4.4128643509629875,7.061455337396006e-17,124.0,0.4947121500000001,0.9789604454304901,0.0625,0.0625,10.856970500000001,3.5828005000000003,3.143215,4.130955,6.952769105280987e-17,0.010575699999999855,1.010688740917319,0.0210395545695099,1.0214917310170362,0.0,1.0,0.04155507254290761,1.0433567661035672,0.04155500967739961,1.0433566976685984,0.010537816876409372,1.0106500451014135,0.06388352973085798,1.0682431425573475,0.015391477666004507,1.0156320784523776
phi038_b18,matched,24-30,27-33,0.8160919540229885,0.8352941176470589,81.0,0.5,5.0,0.0125,0.0125,9.101971952223543,3.0036507442337688,3.1625206544780067,2.9358005535117675,3.8981111551674606e-16,118.0,0.499483,3.598099085300426,0.01733438,0.01733438,9.019838,2.9765465,2.7623860000000002,3.2809055,2.6735719486531293e-16,0.0010339999999999794,1.0010350702626516,0.28038018293991473,1.3896226539249186,0.27888969781440115,0.7211103021855988,0.009023753605775356,1.0091059232132045,0.009023766922902706,1.0091059367739657,0.1265239655941634,1.1448511013587552,0.1051858843505954,0.8948141156494046,0.3141365542875921,1.4580161783681265
phi038_b18,matched,24-34,27-37,0.7377049180327869,0.8035714285714286,82.0,0.5,4.0,0.015625,0.015625,8.259580098872249,2.7256614326278417,3.694137217267383,1.8397814489770237,3.533567182593698e-16,20.0,0.592773,3.0797149384827995,0.02852373,0.02852373,8.3496285,2.7553775000000003,2.7001030000000004,2.894148,3.432320985855706e-16,0.15650679096382594,0.8434932090361741,0.23007126537930012,1.298821507801814,0.45221049280721703,0.547789507192783,0.01078471947916616,0.9892152805208339,0.010784753585364834,0.9892152464146352,0.26908427023798726,1.368146777092349,0.3643098248683123,0.6356901751316877,0.02865268764005098,1.0294978812165934
phi038_b18,matched,24-35,27-38,0.8160919540229885,0.7559523809523809,83.0,0.5,4.0,0.015625,0.015625,8.794539756523056,2.902198119652608,2.1957505937605943,3.6965910431098536,3.6845668310300496e-16,22.0,0.4981794500000001,1.403933846943514,0.04419417,0.04419417,9.1447315,3.0177614999999998,2.5063079999999998,3.6206620000000003,1.284115176541399e-16,0.0036410999999998417,1.0036544060578974,0.6490165382641215,2.849137093395353,0.6464465788134498,0.3535534211865502,0.038294371297500046,0.9617056287025,0.03829440475908771,0.9617055952409123,0.12391031199653253,0.8760896880034674,0.020540287585065424,1.0209710387519888,0.6514881571078969,2.869342951738926
phi038_b18,native_only,24-39,27-43,0.8160919540229885,0.4615384615384615,84.0,0.5,1.0,0.0625,0.0625,10.20381022528795,3.3672573743450225,3.975088035503114,2.8614648154398132,7.795728487297999e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,matched,26-28,29-31,0.4745762711864407,0.5454545454545454,85.0,0.5,3.0,0.020833333333333332,0.020833333333333332,20.44536434593176,6.746970234157479,5.8493762821347035,7.849017829639577,1.1425410347146614e-16,48.0,0.49926165000000006,2.4422605845454313,0.02551552,0.02551552,17.1939085,5.673990000000001,4.7854535,6.734465,1.0447847174484181e-16,0.0014766999999998864,1.0014788838678075,0.18591313848485624,1.2283701497636783,0.1835034781445437,0.8164965218554563,0.15903144551095955,1.1891051034691595,0.15903141660909756,1.1891050626027677,0.18188653470356494,1.222324338149917,0.1419990187091672,1.1654998325241244,0.08556044316662725,1.0935659908052489
phi038_b18,matched,27-28,30-31,0.4745762711864407,0.3695652173913043,86.0,0.5,4.0,0.015625,0.015625,19.488088481701514,6.431069198961498,7.027019282740016,6.029999999999999,1.493700520287274e-16,38.0,0.49949355000000006,2.993926156927415,0.02083333,0.02083333,7.285411,2.4041855,2.7627385,2.118487,3.005017052915351e-16,0.0010128999999998722,1.001013927006665,0.2515184607681462,1.3360382956489116,0.24999987999998083,0.7500001200000191,0.6261608209116717,2.6749470251851974,0.6261608411260398,2.674947169825913,0.6068406263255994,2.543497794937891,0.648675456053068,2.8463710185618316,0.502931100228485,0.49706889977151497
phi038_b18,matched,27-37,30-41,0.6071428571428571,0.3695652173913043,88.0,0.5,2.21267693344737,0.028246328713981958,0.028246328713981958,9.117603216308504,3.008809061381806,2.943435898741469,3.1653582561852294,1.911819110327324e-16,55.0,0.5004085,6.083775028431675,0.01029002,0.01029002,8.640059,2.8512195,2.5060745,3.282765,4.481636283420766e-16,0.0008163330558934027,0.9991836669441067,0.6362986923239711,0.36370130767602893,0.6357041616206063,2.7450217505876524,0.052376069124649795,1.0552709439031034,0.05237605915392736,1.0552709327997392,0.14858872888262062,1.1745205095624527,0.035764589854823774,0.9642354101451762,0.5734104712156469,0.42658952878435313
phi038_b18,matched,28-29,31-32,0.4745762711864407,0.7903225806451613,89.0,0.5,4.0,0.015625,0.015625,8.536302725978594,2.8169798995729365,3.2521029780743413,2.4672198483313164,3.3875617625685264e-16,24.0,0.49838715000000006,2.8102088474672744,0.02209709,0.02209709,10.6827745,3.525316,5.146635,2.0108235,1.872066475200841e-16,0.003225699999999887,1.003236138812969,0.2974477881331814,1.4233817545642686,0.29289331762689114,0.7071066823731089,0.20092830509727663,0.7990716949027233,0.20092839916395114,0.7990716008360489,0.36811081841351845,0.6318891815864816,0.18498406157035271,1.226969869971838,0.4473705259379839,1.8095307017370195
phi038_b18,matched,28-32,31-34,0.4745762711864407,0.4444444444444444,90.0,0.5,3.0,0.020833333333333332,0.020833333333333332,16.41375552593304,5.416539323557903,7.561213453540379,3.4360027488347575,1.3581765458980937e-16,110.0,0.49716115,1.3982003116549224,0.04419417,0.04419417,15.672512000000003,5.171930000000001,4.738657,5.761925,7.137477440646561e-17,0.005677700000000008,1.005710120350313,0.5339332294483592,2.1456153134804934,0.5285954384179331,0.4714045615820669,0.04515989803563875,1.0472957701951697,0.045159706031124854,1.0472955595992024,0.3732941109100387,1.595644811080519,0.4036710389609796,0.5963289610390204,0.4744808793670556,1.9028803343931284
phi038_b18,matched,27-28,31-35,0.4745762711864407,0.4710144927536231,91.0,0.5,5.0,0.0125,0.0125,19.577599076227997,6.460607695155239,5.944538894649442,7.1724524864233175,1.7476737738057344e-16,38.0,0.49949355000000006,2.993926156927415,0.02083333,0.02083333,7.285411,2.4041855,2.7627385,2.118487,3.005017052915351e-16,0.0010128999999998722,1.001013927006665,0.401214768614517,1.6700478695611396,0.39999990399998464,0.6000000960000154,0.6278700482304659,2.687233304507872,0.6278700683524121,2.687233449812936,0.5352476367028762,2.1516835178752682,0.7046356174530165,3.3856485720343423,0.418414690156181,0.5815853098438191
phi038_b18,native_only,28-37,31-41,0.4745762711864407,0.6682926829268293,92.0,0.5,1.0,0.0625,0.0625,16.19054198864831,5.342878856253941,6.789857485249598,4.057805647144771,4.963075129984512e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
phi038_b18,matched,28-36,31-42,0.4745762711864407,0.4795918367346938,93.0,0.5,1.0,0.0625,0.0625,16.933876708756674,5.588179313889702,5.69460981016259,5.651087584704382,4.6761982429388544e-17,96.0,0.4962172000000001,1.9698520766067205,0.03125,0.03125,13.4080715,4.424664,5.840305000000001,3.1431025000000004,1.1025286973788333e-16,0.007565599999999839,1.0076232746466667,0.492347668195164,0.5076523318048359,0.5,2.0,0.2082101617601506,1.2629613967047144,0.20821008928574034,1.2629612811028594,0.024946503622227018,0.9750534963777729,0.44380573599543294,1.7979329610486396,0.5758660745923337,0.4241339254076662
phi038_b18,native_only,28-55,31-49,0.4745762711864407,0.6585735963581184,94.0,0.5,2.0,0.03125,0.03125,25.34804583076622,8.364855124152855,8.584899054735587,8.39829165187778,6.676050692515372e-17,,,,,,,,,,,,,,,,,,,,,,,,,,
